node_id	coding	meaning	parent_id	depth	top_branch_id	top_branch_code	selectable	is_target_code
13670	C320	C32.0 Glottis	13660	4	20	Chapter II	Y	Y
13680	C321	C32.1 Supraglottis	13660	4	20	Chapter II	Y	Y
13690	C322	C32.2 Subglottis	13660	4	20	Chapter II	Y	Y
13700	C323	C32.3 Laryngeal cartilage	13660	4	20	Chapter II	Y	Y
13710	C328	C32.8 Overlapping lesion of larynx	13660	4	20	Chapter II	Y	Y
13720	C329	C32.9 Larynx, unspecified	13660	4	20	Chapter II	Y	Y
13750	C340	C34.0 Main bronchus	13740	4	20	Chapter II	Y	Y
13760	C341	C34.1 Upper lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13770	C342	C34.2 Middle lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13780	C343	C34.3 Lower lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13790	C348	C34.8 Overlapping lesion of bronchus and lung	13740	4	20	Chapter II	Y	Y
13800	C349	C34.9 Bronchus or lung, unspecified	13740	4	20	Chapter II	Y	Y
13830	C380	C38.0 Heart	13820	4	20	Chapter II	Y	Y
13840	C381	C38.1 Anterior mediastinum	13820	4	20	Chapter II	Y	Y
13850	C382	C38.2 Posterior mediastinum	13820	4	20	Chapter II	Y	Y
13860	C383	C38.3 Mediastinum, part unspecified	13820	4	20	Chapter II	Y	Y
13870	C384	C38.4 Pleura	13820	4	20	Chapter II	Y	Y
13880	C388	C38.8 Overlapping lesion of heart, mediastinum and pleura	13820	4	20	Chapter II	Y	Y
13900	C390	C39.0 Upper respiratory tract, part unspecified	13890	4	20	Chapter II	Y	Y
13910	C398	C39.8 Overlapping lesion of respiratory and intrathoracic organs	13890	4	20	Chapter II	Y	Y
13920	C399	C39.9 Ill-defined sites within the respiratory system	13890	4	20	Chapter II	Y	Y
13940	C400	C40.0 Scapula and long bones of upper limb	13930	4	20	Chapter II	Y	Y
13950	C401	C40.1 Short bones of upper limb	13930	4	20	Chapter II	Y	Y
13960	C402	C40.2 Long bones of lower limb	13930	4	20	Chapter II	Y	Y
13970	C403	C40.3 Short bones of lower limb	13930	4	20	Chapter II	Y	Y
13980	C408	C40.8 Overlapping lesion of bone and articular cartilage of limbs	13930	4	20	Chapter II	Y	Y
13990	C409	C40.9 Bone and articular cartilage of limb, unspecified	13930	4	20	Chapter II	Y	Y
14010	C410	C41.0 Bones of skull and face	14000	4	20	Chapter II	Y	Y
14020	C411	C41.1 Mandible	14000	4	20	Chapter II	Y	Y
14030	C412	C41.2 Vertebral column	14000	4	20	Chapter II	Y	Y
14040	C413	C41.3 Ribs, sternum and clavicle	14000	4	20	Chapter II	Y	Y
14050	C414	C41.4 Pelvic bones, sacrum and coccyx	14000	4	20	Chapter II	Y	Y
14060	C418	C41.8 Overlapping lesion of bone and articular cartilage	14000	4	20	Chapter II	Y	Y
14070	C419	C41.9 Bone and articular cartilage, unspecified	14000	4	20	Chapter II	Y	Y
14090	C420	C42.0 hematopoietic and reticuloendothelial systems: blood (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14100	C421	C42.1 hematopoietic and reticuloendothelial systems: bone marrow (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14110	C422	C42.2 hematopoietic and reticuloendothelial systems: spleen (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14120	C423	C42.3 hematopoietic and reticuloendothelial systems: Reticuloendothelial system, NOS (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14130	C424	C42.4 hematopoietic and reticuloendothelial systems: Hematopoietic system, NOS  (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14150	C430	C43.0 Malignant melanoma of lip	14140	4	20	Chapter II	Y	Y
14160	C431	C43.1 Malignant melanoma of eyelid, including canthus	14140	4	20	Chapter II	Y	Y
14170	C432	C43.2 Malignant melanoma of ear and external auricular canal	14140	4	20	Chapter II	Y	Y
14180	C433	C43.3 Malignant melanoma of other and unspecified parts of face	14140	4	20	Chapter II	Y	Y
14190	C434	C43.4 Malignant melanoma of scalp and neck	14140	4	20	Chapter II	Y	Y
14200	C435	C43.5 Malignant melanoma of trunk	14140	4	20	Chapter II	Y	Y
14210	C436	C43.6 Malignant melanoma of upper limb, including shoulder	14140	4	20	Chapter II	Y	Y
14220	C437	C43.7 Malignant melanoma of lower limb, including hip	14140	4	20	Chapter II	Y	Y
14230	C438	C43.8 Overlapping malignant melanoma of skin	14140	4	20	Chapter II	Y	Y
14240	C439	C43.9 Malignant melanoma of skin, unspecified	14140	4	20	Chapter II	Y	Y
14260	C440	C44.0 Skin of lip	14250	4	20	Chapter II	Y	Y
14270	C441	C44.1 Skin of eyelid, including canthus	14250	4	20	Chapter II	Y	Y
14280	C442	C44.2 Skin of ear and external auricular canal	14250	4	20	Chapter II	Y	Y
14290	C443	C44.3 Skin of other and unspecified parts of face	14250	4	20	Chapter II	Y	Y
14300	C444	C44.4 Skin of scalp and neck	14250	4	20	Chapter II	Y	Y
14310	C445	C44.5 Skin of trunk	14250	4	20	Chapter II	Y	Y
14320	C446	C44.6 Skin of upper limb, including shoulder	14250	4	20	Chapter II	Y	Y
14330	C447	C44.7 Skin of lower limb, including hip	14250	4	20	Chapter II	Y	Y
14340	C448	C44.8 Overlapping lesion of skin	14250	4	20	Chapter II	Y	Y
14350	C449	C44.9 Malignant neoplasm of skin, unspecified	14250	4	20	Chapter II	Y	Y
14370	C450	C45.0 Mesothelioma of pleura	14360	4	20	Chapter II	Y	Y
14380	C451	C45.1 Mesothelioma of peritoneum	14360	4	20	Chapter II	Y	Y
14390	C452	C45.2 Mesothelioma of pericardium	14360	4	20	Chapter II	Y	Y
14400	C457	C45.7 Mesothelioma of other sites	14360	4	20	Chapter II	Y	Y
14410	C459	C45.9 Mesothelioma, unspecified	14360	4	20	Chapter II	Y	Y
14430	C460	C46.0 Kaposi's sarcoma of skin	14420	4	20	Chapter II	Y	Y
14440	C461	C46.1 Kaposi's sarcoma of soft tissue	14420	4	20	Chapter II	Y	Y
14450	C462	C46.2 Kaposi's sarcoma of palate	14420	4	20	Chapter II	Y	Y
14460	C463	C46.3 Kaposi's sarcoma of lymph nodes	14420	4	20	Chapter II	Y	Y
14470	C467	C46.7 Kaposi's sarcoma of other sites	14420	4	20	Chapter II	Y	Y
14480	C468	C46.8 Kaposi's sarcoma of multiple organs	14420	4	20	Chapter II	Y	Y
14490	C469	C46.9 Kaposi's sarcoma, unspecified	14420	4	20	Chapter II	Y	Y
14510	C470	C47.0 Peripheral nerves of head, face and neck	14500	4	20	Chapter II	Y	Y
14520	C471	C47.1 Peripheral nerves of upper limb, including shoulder	14500	4	20	Chapter II	Y	Y
14530	C472	C47.2 Peripheral nerves of lower limb, including hip	14500	4	20	Chapter II	Y	Y
14540	C473	C47.3 Peripheral nerves of thorax	14500	4	20	Chapter II	Y	Y
14550	C474	C47.4 Peripheral nerves of abdomen	14500	4	20	Chapter II	Y	Y
14560	C475	C47.5 Peripheral nerves of pelvis	14500	4	20	Chapter II	Y	Y
14570	C476	C47.6 Peripheral nerves of trunk, unspecified	14500	4	20	Chapter II	Y	Y
14580	C478	C47.8 Overlapping lesion of peripheral nerves and autonomic nervous system	14500	4	20	Chapter II	Y	Y
14590	C479	C47.9 Peripheral nerves and autonomic nervous system, unspecified	14500	4	20	Chapter II	Y	Y
14610	C480	C48.0 Retroperitoneum	14600	4	20	Chapter II	Y	Y
14620	C481	C48.1 Specified parts of peritoneum	14600	4	20	Chapter II	Y	Y
14630	C482	C48.2 Peritoneum, unspecified	14600	4	20	Chapter II	Y	Y
14640	C488	C48.8 Overlapping lesion of retroperitoneum and peritoneum	14600	4	20	Chapter II	Y	Y
14660	C490	C49.0 Connective and soft tissue of head, face and neck	14650	4	20	Chapter II	Y	Y
14670	C491	C49.1 Connective and soft tissue of upper limb, including shoulder	14650	4	20	Chapter II	Y	Y
14680	C492	C49.2 Connective and soft tissue of lower limb, including hip	14650	4	20	Chapter II	Y	Y
14690	C493	C49.3 Connective and soft tissue of thorax	14650	4	20	Chapter II	Y	Y
14700	C494	C49.4 Connective and soft tissue of abdomen	14650	4	20	Chapter II	Y	Y
14710	C495	C49.5 Connective and soft tissue of pelvis	14650	4	20	Chapter II	Y	Y
14720	C496	C49.6 Connective and soft tissue of trunk, unspecified	14650	4	20	Chapter II	Y	Y
14730	C498	C49.8 Overlapping lesion of connective and soft tissue	14650	4	20	Chapter II	Y	Y
14740	C499	C49.9 Connective and soft tissue, unspecified	14650	4	20	Chapter II	Y	Y
14760	C500	C50.0 Nipple and areola	14750	4	20	Chapter II	Y	Y
14770	C501	C50.1 Central portion of breast	14750	4	20	Chapter II	Y	Y
14780	C502	C50.2 Upper-inner quadrant of breast	14750	4	20	Chapter II	Y	Y
14790	C503	C50.3 Lower-inner quadrant of breast	14750	4	20	Chapter II	Y	Y
14800	C504	C50.4 Upper-outer quadrant of breast	14750	4	20	Chapter II	Y	Y
14810	C505	C50.5 Lower-outer quadrant of breast	14750	4	20	Chapter II	Y	Y
14820	C506	C50.6 Axillary tail of breast	14750	4	20	Chapter II	Y	Y
14830	C508	C50.8 Overlapping lesion of breast	14750	4	20	Chapter II	Y	Y
14840	C509	C50.9 Breast, unspecified	14750	4	20	Chapter II	Y	Y
14860	C510	C51.0 Labium majus	14850	4	20	Chapter II	Y	Y
14870	C511	C51.1 Labium minus	14850	4	20	Chapter II	Y	Y
14880	C512	C51.2 Clitoris	14850	4	20	Chapter II	Y	Y
14890	C518	C51.8 Overlapping lesion of vulva	14850	4	20	Chapter II	Y	Y
14900	C519	C51.9 Vulva, unspecified	14850	4	20	Chapter II	Y	Y
14930	C530	C53.0 Endocervix	14920	4	20	Chapter II	Y	Y
14940	C531	C53.1 Exocervix	14920	4	20	Chapter II	Y	Y
14950	C538	C53.8 Overlapping lesion of cervix uteri	14920	4	20	Chapter II	Y	Y
14960	C539	C53.9 Cervix uteri, unspecified	14920	4	20	Chapter II	Y	Y
14980	C540	C54.0 Isthmus uteri	14970	4	20	Chapter II	Y	Y
14990	C541	C54.1 Endometrium	14970	4	20	Chapter II	Y	Y
15000	C542	C54.2 Myometrium	14970	4	20	Chapter II	Y	Y
15010	C543	C54.3 Fundus uteri	14970	4	20	Chapter II	Y	Y
15020	C548	C54.8 Overlapping lesion of corpus uteri	14970	4	20	Chapter II	Y	Y
15030	C549	C54.9 Corpus uteri, unspecified	14970	4	20	Chapter II	Y	Y
15070	C570	C57.0 Fallopian tube	15060	4	20	Chapter II	Y	Y
15080	C571	C57.1 Broad ligament	15060	4	20	Chapter II	Y	Y
15090	C572	C57.2 Round ligament	15060	4	20	Chapter II	Y	Y
15100	C573	C57.3 Parametrium	15060	4	20	Chapter II	Y	Y
15110	C574	C57.4 Uterine adnexa, unspecified	15060	4	20	Chapter II	Y	Y
15120	C577	C57.7 Other specified female genital organs	15060	4	20	Chapter II	Y	Y
15130	C578	C57.8 Overlapping lesion of female genital organs	15060	4	20	Chapter II	Y	Y
15140	C579	C57.9 Female genital organ, unspecified	15060	4	20	Chapter II	Y	Y
15170	C600	C60.0 Prepuce	15160	4	20	Chapter II	Y	Y
15180	C601	C60.1 Glans penis	15160	4	20	Chapter II	Y	Y
15190	C602	C60.2 Body of penis	15160	4	20	Chapter II	Y	Y
15200	C608	C60.8 Overlapping lesion of penis	15160	4	20	Chapter II	Y	Y
15210	C609	C60.9 Penis, unspecified	15160	4	20	Chapter II	Y	Y
15240	C620	C62.0 Undescended testis	15230	4	20	Chapter II	Y	Y
15250	C621	C62.1 Descended testis	15230	4	20	Chapter II	Y	Y
15260	C629	C62.9 Testis, unspecified	15230	4	20	Chapter II	Y	Y
15280	C630	C63.0 Epididymis	15270	4	20	Chapter II	Y	Y
15290	C631	C63.1 Spermatic cord	15270	4	20	Chapter II	Y	Y
15300	C632	C63.2 Scrotum	15270	4	20	Chapter II	Y	Y
15310	C637	C63.7 Other specified male genital organs	15270	4	20	Chapter II	Y	Y
15320	C638	C63.8 Overlapping lesion of male genital organs	15270	4	20	Chapter II	Y	Y
15330	C639	C63.9 Male genital organ, unspecified	15270	4	20	Chapter II	Y	Y
15380	C670	C67.0 Trigone of bladder	15370	4	20	Chapter II	Y	Y
15390	C671	C67.1 Dome of bladder	15370	4	20	Chapter II	Y	Y
15400	C672	C67.2 Lateral wall of bladder	15370	4	20	Chapter II	Y	Y
15410	C673	C67.3 Anterior wall of bladder	15370	4	20	Chapter II	Y	Y
15420	C674	C67.4 Posterior wall of bladder	15370	4	20	Chapter II	Y	Y
15430	C675	C67.5 Bladder neck	15370	4	20	Chapter II	Y	Y
15440	C676	C67.6 Ureteric orifice	15370	4	20	Chapter II	Y	Y
15450	C677	C67.7 Urachus	15370	4	20	Chapter II	Y	Y
15460	C678	C67.8 Overlapping lesion of bladder	15370	4	20	Chapter II	Y	Y
15470	C679	C67.9 Bladder, unspecified	15370	4	20	Chapter II	Y	Y
15490	C680	C68.0 Urethra	15480	4	20	Chapter II	Y	Y
15500	C681	C68.1 Paraurethral glands	15480	4	20	Chapter II	Y	Y
15510	C688	C68.8 Overlapping lesion of urinary organs	15480	4	20	Chapter II	Y	Y
15520	C689	C68.9 Urinary organ, unspecified	15480	4	20	Chapter II	Y	Y
15540	C690	C69.0 Conjunctiva	15530	4	20	Chapter II	Y	Y
15550	C691	C69.1 Cornea	15530	4	20	Chapter II	Y	Y
15560	C692	C69.2 Retina	15530	4	20	Chapter II	Y	Y
15570	C693	C69.3 Choroid	15530	4	20	Chapter II	Y	Y
15580	C694	C69.4 Ciliary body	15530	4	20	Chapter II	Y	Y
15590	C695	C69.5 Lachrymal gland and duct	15530	4	20	Chapter II	Y	Y
15600	C696	C69.6 Orbit	15530	4	20	Chapter II	Y	Y
15610	C698	C69.8 Overlapping lesion of eye and adnexa	15530	4	20	Chapter II	Y	Y
15620	C699	C69.9 Eye, unspecified	15530	4	20	Chapter II	Y	Y
15640	C700	C70.0 Cerebral meninges	15630	4	20	Chapter II	Y	Y
15650	C701	C70.1 Spinal meninges	15630	4	20	Chapter II	Y	Y
15660	C709	C70.9 Meninges, unspecified	15630	4	20	Chapter II	Y	Y
15680	C710	C71.0 Cerebrum, except lobes and ventricles	15670	4	20	Chapter II	Y	Y
15690	C711	C71.1 Frontal lobe	15670	4	20	Chapter II	Y	Y
15700	C712	C71.2 Temporal lobe	15670	4	20	Chapter II	Y	Y
15710	C713	C71.3 Parietal lobe	15670	4	20	Chapter II	Y	Y
15720	C714	C71.4 Occipital lobe	15670	4	20	Chapter II	Y	Y
15730	C715	C71.5 Cerebral ventricle	15670	4	20	Chapter II	Y	Y
15740	C716	C71.6 Cerebellum	15670	4	20	Chapter II	Y	Y
15750	C717	C71.7 Brain stem	15670	4	20	Chapter II	Y	Y
15760	C718	C71.8 Overlapping lesion of brain	15670	4	20	Chapter II	Y	Y
15770	C719	C71.9 Brain, unspecified	15670	4	20	Chapter II	Y	Y
15790	C720	C72.0 Spinal cord	15780	4	20	Chapter II	Y	Y
15800	C721	C72.1 Cauda equina	15780	4	20	Chapter II	Y	Y
15810	C722	C72.2 Olfactory nerve	15780	4	20	Chapter II	Y	Y
15820	C723	C72.3 Optic nerve	15780	4	20	Chapter II	Y	Y
15830	C724	C72.4 Acoustic nerve	15780	4	20	Chapter II	Y	Y
15840	C725	C72.5 Other and unspecified cranial nerves	15780	4	20	Chapter II	Y	Y
15850	C728	C72.8 Overlapping lesion of brain and other parts of central nervous system	15780	4	20	Chapter II	Y	Y
15860	C729	C72.9 Central nervous system, unspecified	15780	4	20	Chapter II	Y	Y
15890	C740	C74.0 Cortex of adrenal gland	15880	4	20	Chapter II	Y	Y
15900	C741	C74.1 Medulla of adrenal gland	15880	4	20	Chapter II	Y	Y
15910	C749	C74.9 Adrenal gland, unspecified	15880	4	20	Chapter II	Y	Y
15930	C750	C75.0 Parathyroid gland	15920	4	20	Chapter II	Y	Y
15940	C751	C75.1 Pituitary gland	15920	4	20	Chapter II	Y	Y
15950	C752	C75.2 Craniopharyngeal duct	15920	4	20	Chapter II	Y	Y
15960	C753	C75.3 Pineal gland	15920	4	20	Chapter II	Y	Y
15970	C754	C75.4 Carotid body	15920	4	20	Chapter II	Y	Y
15980	C755	C75.5 Aortic body and other paraganglia	15920	4	20	Chapter II	Y	Y
15990	C758	C75.8 Pluriglandular involvement, unspecified	15920	4	20	Chapter II	Y	Y
16000	C759	C75.9 Endocrine gland, unspecified	15920	4	20	Chapter II	Y	Y
16020	C760	C76.0 Head, face and neck	16010	4	20	Chapter II	Y	Y
16030	C761	C76.1 Thorax	16010	4	20	Chapter II	Y	Y
16040	C762	C76.2 Abdomen	16010	4	20	Chapter II	Y	Y
16050	C763	C76.3 Pelvis	16010	4	20	Chapter II	Y	Y
16060	C764	C76.4 Upper limb	16010	4	20	Chapter II	Y	Y
16070	C765	C76.5 Lower limb	16010	4	20	Chapter II	Y	Y
16080	C767	C76.7 Other ill-defined sites	16010	4	20	Chapter II	Y	Y
16090	C768	C76.8 Overlapping lesion of other and ill-defined sites	16010	4	20	Chapter II	Y	Y
16110	C770	C77.0 Lymph nodes of head, face and neck	16100	4	20	Chapter II	Y	Y
16120	C771	C77.1 Intrathoracic lymph nodes	16100	4	20	Chapter II	Y	Y
16130	C772	C77.2 Intra-abdominal lymph nodes	16100	4	20	Chapter II	Y	Y
16140	C773	C77.3 Axillary and upper limb lymph nodes	16100	4	20	Chapter II	Y	Y
16150	C774	C77.4 Inguinal and lower limb lymph nodes	16100	4	20	Chapter II	Y	Y
16160	C775	C77.5 Intrapelvic lymph nodes	16100	4	20	Chapter II	Y	Y
16170	C778	C77.8 Lymph nodes of multiple regions	16100	4	20	Chapter II	Y	Y
16180	C779	C77.9 Lymph node, unspecified	16100	4	20	Chapter II	Y	Y
16200	C780	C78.0 Secondary malignant neoplasm of lung	16190	4	20	Chapter II	Y	Y
16210	C781	C78.1 Secondary malignant neoplasm of mediastinum	16190	4	20	Chapter II	Y	Y
16220	C782	C78.2 Secondary malignant neoplasm of pleura	16190	4	20	Chapter II	Y	Y
16230	C783	C78.3 Secondary malignant neoplasm of other and unspecified respiratory organs	16190	4	20	Chapter II	Y	Y
16240	C784	C78.4 Secondary malignant neoplasm of small intestine	16190	4	20	Chapter II	Y	Y
16250	C785	C78.5 Secondary malignant neoplasm of large intestine and rectum	16190	4	20	Chapter II	Y	Y
16260	C786	C78.6 Secondary malignant neoplasm of retroperitoneum and peritoneum	16190	4	20	Chapter II	Y	Y
16270	C787	C78.7 Secondary malignant neoplasm of liver	16190	4	20	Chapter II	Y	Y
16280	C788	C78.8 Secondary malignant neoplasm of other and unspecified digestive organs	16190	4	20	Chapter II	Y	Y
16300	C790	C79.0 Secondary malignant neoplasm of kidney and renal pelvis	16290	4	20	Chapter II	Y	Y
16310	C791	C79.1 Secondary malignant neoplasm of bladder and other and unspecified urinary organs	16290	4	20	Chapter II	Y	Y
16320	C792	C79.2 Secondary malignant neoplasm of skin	16290	4	20	Chapter II	Y	Y
16330	C793	C79.3 Secondary malignant neoplasm of brain and cerebral meninges	16290	4	20	Chapter II	Y	Y
16340	C794	C79.4 Secondary malignant neoplasm of other and unspecified parts of nervous system	16290	4	20	Chapter II	Y	Y
16350	C795	C79.5 Secondary malignant neoplasm of bone and bone marrow	16290	4	20	Chapter II	Y	Y
16360	C796	C79.6 Secondary malignant neoplasm of ovary	16290	4	20	Chapter II	Y	Y
16370	C797	C79.7 Secondary malignant neoplasm of adrenal gland	16290	4	20	Chapter II	Y	Y
16380	C798	C79.8 Secondary malignant neoplasm of other specified sites	16290	4	20	Chapter II	Y	Y
16390	C799	C79.9 Secondary malignant neoplasm, unspecified site	16290	4	20	Chapter II	Y	Y
16410	C800	C80.0 Malignant neoplasm, primary site unknown, so stated	16400	4	20	Chapter II	Y	Y
16420	C809	C80.9 Malignant neoplasm, unspecified	16400	4	20	Chapter II	Y	Y
16440	C810	C81.0 Lymphocytic predominance	16430	4	20	Chapter II	Y	Y
16450	C811	C81.1 Nodular sclerosis	16430	4	20	Chapter II	Y	Y
16460	C812	C81.2 Mixed cellularity	16430	4	20	Chapter II	Y	Y
16470	C813	C81.3 Lymphocytic depletion	16430	4	20	Chapter II	Y	Y
16480	C814	C81.4 Lymphocyte-rich classical Hodgkin lymphoma	16430	4	20	Chapter II	Y	Y
16490	C817	C81.7 Other Hodgkin's disease	16430	4	20	Chapter II	Y	Y
16500	C819	C81.9 Hodgkin's disease, unspecified	16430	4	20	Chapter II	Y	Y
16520	C820	C82.0 Small cleaved cell, follicular	16510	4	20	Chapter II	Y	Y
16530	C821	C82.1 Mixed small cleaved and large cell, follicular	16510	4	20	Chapter II	Y	Y
16540	C822	C82.2 Large cell, follicular	16510	4	20	Chapter II	Y	Y
16550	C823	C82.3 Follicular lymphoma grade IIIa	16510	4	20	Chapter II	Y	Y
16560	C824	C82.4 Follicular lymphoma grade IIIb	16510	4	20	Chapter II	Y	Y
16570	C825	C82.5 Diffuse follicle centre lymphoma	16510	4	20	Chapter II	Y	Y
16580	C826	C82.6 Cutaneous follicle centre lymphoma	16510	4	20	Chapter II	Y	Y
16590	C827	C82.7 Other types of follicular non-Hodgkin's lymphoma	16510	4	20	Chapter II	Y	Y
16600	C829	C82.9 Follicular non-Hodgkin's lymphoma, unspecified	16510	4	20	Chapter II	Y	Y
16620	C830	C83.0 Small cell (diffuse)	16610	4	20	Chapter II	Y	Y
16630	C831	C83.1 Small cleaved cell (diffuse)	16610	4	20	Chapter II	Y	Y
16640	C832	C83.2 Mixed small and large cell (diffuse)	16610	4	20	Chapter II	Y	Y
16650	C833	C83.3 Large cell (diffuse)	16610	4	20	Chapter II	Y	Y
16660	C834	C83.4 Immunoblastic (diffuse)	16610	4	20	Chapter II	Y	Y
16670	C835	C83.5 Lymphoblastic (diffuse)	16610	4	20	Chapter II	Y	Y
16680	C836	C83.6 Undifferentiated (diffuse)	16610	4	20	Chapter II	Y	Y
16690	C837	C83.7 Burkitt's tumour	16610	4	20	Chapter II	Y	Y
16700	C838	C83.8 Other types of diffuse non-Hodgkin's lymphoma	16610	4	20	Chapter II	Y	Y
16710	C839	C83.9 Diffuse non-Hodgkin's lymphoma, unspecified	16610	4	20	Chapter II	Y	Y
16730	C840	C84.0 Mycosis fungoides	16720	4	20	Chapter II	Y	Y
16740	C841	C84.1 Sezary's diease	16720	4	20	Chapter II	Y	Y
16750	C842	C84.2 T-zone lymphoma	16720	4	20	Chapter II	Y	Y
16760	C843	C84.3 Lymphoepithelioid lymphoma	16720	4	20	Chapter II	Y	Y
16770	C844	C84.4 Peripheral T-cell lymphoma	16720	4	20	Chapter II	Y	Y
16780	C845	C84.5 Other and unspecified T-cell lymphomas	16720	4	20	Chapter II	Y	Y
16790	C846	C84.6 Anaplastic large cell lymphoma, ALK-positive	16720	4	20	Chapter II	Y	Y
16800	C847	C84.7 Anaplastic large cell lymphoma, ALK-negative	16720	4	20	Chapter II	Y	Y
16810	C848	C84.8 Cutaneous T-cell lymphoma, unspecified	16720	4	20	Chapter II	Y	Y
16820	C849	C84.9 Mature T/NK-cell lymphoma, unspecified	16720	4	20	Chapter II	Y	Y
16840	C850	C85.0 Lymphosarcoma	16830	4	20	Chapter II	Y	Y
16850	C851	C85.1 B-cell lymphoma, unspecified	16830	4	20	Chapter II	Y	Y
16860	C852	C85.2 Mediastinal (thymic) large B-cell lymphoma	16830	4	20	Chapter II	Y	Y
16870	C857	C85.7 Other specified types of non-Hodgkin's lymphoma	16830	4	20	Chapter II	Y	Y
16880	C859	C85.9 Non-Hodgkin's lymphoma, unspecified type	16830	4	20	Chapter II	Y	Y
16900	C860	C86.0 Extranodal NK/T-cell lymphoma, nasal type	16890	4	20	Chapter II	Y	Y
16910	C861	C86.1 Hepatosplenic T-cell lymphoma	16890	4	20	Chapter II	Y	Y
16920	C862	C86.2 Enteropathy-type (intestinal) T-cell lymphoma	16890	4	20	Chapter II	Y	Y
16930	C863	C86.3 Subcutaneous panniculitis-like T-cell lymphoma	16890	4	20	Chapter II	Y	Y
16940	C864	C86.4 Blastic NK-cell lymphoma	16890	4	20	Chapter II	Y	Y
16950	C865	C86.5 Angioimmunoblastic T-cell lymphoma	16890	4	20	Chapter II	Y	Y
16960	C866	C86.6 Primary cutaneous CD30-positive T-cell proliferations	16890	4	20	Chapter II	Y	Y
16980	C880	C88.0 Waldenstrom's macroglobulinaemia	16970	4	20	Chapter II	Y	Y
16990	C881	C88.1 Alpha heavy chain disease	16970	4	20	Chapter II	Y	Y
17000	C882	C88.2 Gamma heavy chain disease	16970	4	20	Chapter II	Y	Y
17010	C883	C88.3 Immunoproliferative small intestinal disease	16970	4	20	Chapter II	Y	Y
17020	C884	C88.4 Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]	16970	4	20	Chapter II	Y	Y
17030	C887	C88.7 Other malignant immunoproliferative diseases	16970	4	20	Chapter II	Y	Y
17040	C889	C88.9 Malignant immunoproliferative disease, unspecified	16970	4	20	Chapter II	Y	Y
17060	C900	C90.0 Multiple myeloma	17050	4	20	Chapter II	Y	Y
17070	C901	C90.1 Plasma cell leukaemia	17050	4	20	Chapter II	Y	Y
17080	C902	C90.2 Plasmacytoma, extramedullary	17050	4	20	Chapter II	Y	Y
17090	C903	C90.3 Solitary plasmacytoma	17050	4	20	Chapter II	Y	Y
17110	C910	C91.0 Acute lymphoblastic leukaemia	17100	4	20	Chapter II	Y	Y
17120	C911	C91.1 Chronic lymphocytic leukaemia	17100	4	20	Chapter II	Y	Y
17130	C912	C91.2 Subacute lymphocytic leukaemia	17100	4	20	Chapter II	Y	Y
17140	C913	C91.3 Prolymphocytic leukaemia	17100	4	20	Chapter II	Y	Y
17150	C914	C91.4 Hairy-cell leukaemia	17100	4	20	Chapter II	Y	Y
17160	C915	C91.5 Adult T-cell leukaemia	17100	4	20	Chapter II	Y	Y
17170	C916	C91.6 Prolymphocytic leukaemia of T-cell type	17100	4	20	Chapter II	Y	Y
17180	C917	C91.7 Other lymphoid leukaemia	17100	4	20	Chapter II	Y	Y
17190	C918	C91.8 Mature B-cell leukaemia Burkitt-type	17100	4	20	Chapter II	Y	Y
17200	C919	C91.9 Lymphoid leukaemia, unspecified	17100	4	20	Chapter II	Y	Y
17220	C920	C92.0 Acute myeloid leukaemia	17210	4	20	Chapter II	Y	Y
17230	C921	C92.1 Chronic myeloid leukaemia	17210	4	20	Chapter II	Y	Y
17240	C922	C92.2 Subacute myeloid leukaemia	17210	4	20	Chapter II	Y	Y
17250	C923	C92.3 Myeloid sarcoma	17210	4	20	Chapter II	Y	Y
17260	C924	C92.4 Acute promyelocytic leukaemia	17210	4	20	Chapter II	Y	Y
17270	C925	C92.5 Acute myelomonocytic leukaemia	17210	4	20	Chapter II	Y	Y
17280	C926	C92.6 Acute myeloid leukaemia with 11q23-abnormality	17210	4	20	Chapter II	Y	Y
17290	C927	C92.7 Other myeloid leukaemia	17210	4	20	Chapter II	Y	Y
17300	C928	C92.8 Acute myeloid leukaemia with multilineage dysplasia	17210	4	20	Chapter II	Y	Y
17310	C929	C92.9 Myeloid leukaemia, unspecified	17210	4	20	Chapter II	Y	Y
17330	C930	C93.0 Acute monocytic leukaemia	17320	4	20	Chapter II	Y	Y
17340	C931	C93.1 Chronic monocytic leukaemia	17320	4	20	Chapter II	Y	Y
17350	C932	C93.2 Subacute monocytic leukaemia	17320	4	20	Chapter II	Y	Y
17360	C933	C93.3 Juvenile myelomonocytic leukaemia	17320	4	20	Chapter II	Y	Y
17370	C937	C93.7 Other monocytic leukaemia	17320	4	20	Chapter II	Y	Y
17380	C939	C93.9 Monocytic leukaemia, unspecified	17320	4	20	Chapter II	Y	Y
